date,title,index
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de BEEF3 prorrogado ate as 10:03:00,3085705
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de GETI4 prorrogado ate as 10:03:00,3085709
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de BRFS3 prorrogado ate as 10:03:00,3085706
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",ATENCAO PARA O CALL DE PDGRL2,3085707
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de BRML3 prorrogado ate as 10:03:00,3085710
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de KROT3 prorrogado ate as 10:03:00,3085708
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de TIMP3 prorrogado ate as 10:03:00,3085711
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de PETRL19 prorrogado ate as 10:03:00,3085713
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de PDGR3 prorrogado ate as 10:03:00,3085714
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de ITSA4 prorrogado ate as 10:03:00,3085712
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de GGBR4 prorrogado ate as 10:03:00,3085715
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de CSNA3 prorrogado ate as 10:03:00,3085719
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de ELET3 prorrogado ate as 10:03:00,3085716
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de SUZB5 prorrogado ate as 10:03:00,3085717
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de BOVA11 prorrogado ate as 10:03:00,3085721
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de BBAS3 prorrogado ate as 10:03:00,3085718
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de PETR3 prorrogado ate as 10:03:00,3085720
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de PETRL18 prorrogado ate as 10:03:00,3085722
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de LLXL3F ate as 10:07:00 - oscilacao maxima permitida,3085725
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de SANB11 prorrogado ate as 10:03:00,3085723
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 10:00,3085726
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",ATENCAO PARA O CALL DE PETRB20,3085727
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",Leilao de PMAM3 prorrogado ate as 10:03:00,3085724
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 10:00,3085728
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-12 10:00,3085730
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 10:00,3085729
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-13 10:01,3085731
"
, 03 dez, 2013 10h02 
 ,
, 03 dez, 2013 10h02 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-14 10:01,3085732
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-15 10:01,3085733
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 10:00,3085735
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",Leilao de KROT3 prorrogado ate as 10:04:00,3085739
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",Leilao de VALEL32 prorrogado ate as 10:04:00,3085734
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",ATENCAO PARA O CALL DE PDGRL2,3085737
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 10:00,3085736
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",Leilao de BOVA11 prorrogado ate as 10:04:00,3085740
"
, 03 dez, 2013 10h03 
 ,
, 03 dez, 2013 10h03 
",03:12-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 10:00,3085738
